208.449074	2.227732E-04
200.069444	2.384400E-04
191.689815	2.670377E-04
183.310185	2.825982E-04
174.930556	2.990654E-04
166.550926	3.094028E-04
158.171296	3.387498E-04
149.791667	3.465116E-04
141.412037	3.793784E-04
133.032407	3.924919E-04
124.652778	4.106843E-04
116.273148	4.297199E-04
107.893519	4.346151E-04
99.513889	4.200943E-04
99.513889	2.439033E-04
107.893519	1.837528E-04
116.273148	1.585924E-04
124.652778	1.448530E-04
133.032407	1.323039E-04
141.412037	1.222185E-04
149.791667	1.208420E-04
158.171296	1.141881E-04
166.550926	1.181351E-04
174.930556	1.168045E-04
183.310185	1.141881E-04
191.689815	1.181351E-04
200.069444	1.250189E-04
208.449074	1.323039E-04
208.449074	2.227732E-04
